,id,title,popularity,adult,original_language,overview,release_date,vote_average,vote_count
8373,605804,The Wretched,1.919,False,en,"A rebellious teenage boy, struggling with his parents' imminent divorce, encounters a terrifying evil after his next-door neighbor becomes possessed by an ancient witch that feasts on children.",2019-12-15,6.056,684
8374,335988,Transformers: The Last Knight,9.4633,False,en,"Humans and Transformers are at war. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; an English Lord; and an Oxford Professor.",2017-06-16,6.056,6702
8375,24913,April Fool's Day,1.5888,False,en,"As soon as Muffy St. John and her college friends arrive on her parents' secluded island, someone starts trimming the guest list... one murder at a time.",1986-03-27,6.1,385
8376,13203,Son in Law,1.6443,False,en,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",1993-07-02,6.1,301
8377,183,The Wizard,1.8608,False,en,"A boy and his brother run away from home and hitch cross-country, with help from a girl they meet, to compete in the ultimate video-game championship.",1989-12-15,6.056,347
8378,56339,Whatsoeverly,0.3276,False,it,"Corrupt and sleazy entrepreneur Cetto La Qualunque comes back to Italy and ""jumps into politics"" lest his law-abiding opponent, Giovanni De Santis, is elected as mayor.",2011-01-21,6.055,542
8379,46503,All Good Things,2.2345,False,en,"Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history.",2010-12-03,6.055,990
8380,13683,Tarzan & Jane,3.5968,False,en,"With the first anniversary of her wedding to Tarzan beckoning, Jane ponders how to make it the perfect English celebration.",2002-06-24,6.055,680
8381,9298,Ali G Indahouse,2.4576,False,en,"Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",2002-03-21,6.055,1490
8382,417643,In Darkness,1.4949,False,en,A blind musician hears a murder committed in the apartment upstairs from hers that sends her down a dark path into London's gritty criminal underworld.,2018-05-25,6.054,516
8383,49953,A Turtle's Tale: Sammy's Adventures,3.5146,False,en,"Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",2010-08-04,6.1,687
8384,4283,Primeval,3.0057,False,en,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,2007-01-12,6.054,447
8385,840882,The Weekend Away,2.1947,False,en,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",2022-03-03,6.053,807
8386,143049,Adult World,1.715,False,en,"Amy, a naive college graduate who believes she's destined to be a great poet, begrudgingly accepts a job at a sex shop while she pursues a mentorship with reclusive writer Rat Billings.",2014-02-14,6.053,389
8387,35791,Resident Evil: Afterlife,0.2749,False,en,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",2010-09-01,6.053,4185
8388,13243,Meet Bill,2.0862,False,en,A mild-mannered bank executive mentors a teenage con artist and tries to make a career change as a doughnut merchant.,2007-09-07,6.1,357
8389,10516,The Gendarme and the Creatures from Outer Space,1.1701,False,fr,"The bungling inspector Cruchot finds himself trying to save the residents of St. Tropez from some oil-drinking humanoid aliens. The only way to tell the aliens from the real people, besides their constant thirst for oil-products, is that they sound like empty garbage cans when you touch them. Chaos is ahead.",1979-01-31,6.053,670
8390,7511,The Last Kiss,1.957,False,en,"Michael has a great job, has his 4 best friends, and is in love with a beautiful girl at 30. He loves Jenna but his life seems predictable until someone else enters his life. It seems that everybody's having relationship problems.",2006-09-10,6.053,402
8391,1901,In Good Company,2.2629,False,en,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.",2004-12-29,6.053,688
8392,652004,The Wolf of Snow Hollow,1.6841,False,en,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",2020-10-23,6.052,504
8393,567970,Lost Girls,1.7089,False,en,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes.",2020-01-28,6.052,757
8394,347984,6 Days,1.926,False,en,"London, England, April 1980. Six terrorists assault the Embassy of Iran and take hostages. For six days, tense negotiations are held while the authorities decide whether a military squad should intervene.",2017-07-09,6.052,760
8395,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,6.0449,False,en,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",2016-05-30,6.052,3787
8396,205588,Our Kind of Traitor,1.8787,False,en,"A young Oxford academic and his attorney girlfriend holiday in Morocco. They bump into a Russian millionaire who owns a peninsula and a diamond watch. He wants a game of tennis. What else he wants propels the lovers on a tortuous journey to the City of London and its unholy alliance with Britain's intelligence establishment, to Paris and the Alps.",2016-05-05,6.052,614
